candidate_id,first_name,last_name,party,status,votes,votes_avec_devolution,elu,elu_suppleant,position,guessed_sex,error_prob,election,circonscription,simplified_party,list_size,list_id,performance
5046,Zoé,VAN HECKE,CDH,effectif,556,556,0,0,34,F,0.002416665541589591,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5047,Hamza,BOUKHARI,CDH,effectif,604,604,0,0,35,M,0.0007360434831842344,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5048,Hervé,JOURQUIN,CDH,effectif,493,493,0,0,36,M,0.00019979098788958094,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5049,Selloi,HANNAOUI,CDH,effectif,369,369,0,0,37,F,0.0,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5050,Dounia,MOHAMMADI,CDH,effectif,546,546,0,0,38,F,9.901970492121048e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5051,François,TRICOT,CDH,effectif,423,423,0,0,39,M,0.0005249750421699728,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5052,Djulia,MUKONDE,CDH,effectif,878,878,0,0,40,F,0.00510204081632637,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5053,Ismael,BAH,CDH,effectif,759,759,0,0,41,M,0.0009442870632672129,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5054,Rosa,GORDILLO URIBE,CDH,effectif,343,343,0,0,42,F,0.004295796256520434,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5055,Mourad,JAOUI,CDH,effectif,348,348,0,0,43,M,0.00011960291831114578,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5056,Laëtitia,CUSTINNE,CDH,effectif,450,450,0,0,44,F,6.93678507757145e-06,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5057,Jacqueline,DELAPIERRE,CDH,effectif,463,463,0,0,45,F,6.182265553045241e-06,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5058,Marcel,GÉRARD,CDH,effectif,378,378,0,0,46,M,0.0006775067750676156,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5059,Sarah,CHAMI CHARROT,CDH,effectif,642,642,0,0,47,F,0.00028302200912322384,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5060,Etienne,COPPIETERS 't WALLANT,CDH,effectif,730,730,0,0,48,M,0.003471598731070835,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5061,Mohamed,MASRIBATTI,CDH,effectif,538,538,0,0,49,M,0.0002759082802044066,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5062,Laurie,LOSSEAU,CDH,effectif,493,493,0,0,50,F,0.0017262156792495764,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5063,Boris,DE KOCK,CDH,effectif,333,333,0,0,51,M,6.0953309764855135e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5064,Françoise,KESTEMAN,CDH,effectif,452,452,0,0,52,F,8.335443910478801e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5065,Mohamed,KHEDDOUMI,CDH,effectif,381,381,0,0,53,M,0.0002759082802044066,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5066,Fatiha,CHENTOUF,CDH,effectif,544,544,0,0,54,F,0.00010958904109603651,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5067,Marcellin,BIETHE KINOTH,CDH,effectif,344,344,0,0,55,M,0.0008795074758135568,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5068,Yolène,DEGBIA YAPENZIKOULA,CDH,effectif,445,445,0,0,56,F,0.0007892659826361781,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5069,Fatima,BA,CDH,effectif,712,712,0,0,57,F,3.299567756620547e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5070,Cédric,CONSTANT,CDH,effectif,450,450,0,0,58,M,6.370887592033192e-06,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5071,Alexandra,GODBILLE,CDH,effectif,378,378,0,0,59,F,0.0002843212619652036,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5072,Nathalie,ZOCASTELLO,CDH,effectif,378,378,0,0,60,F,0.0001708031690556,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5073,Aziz,ZBAIRI,CDH,effectif,412,412,0,0,61,M,0.00025284450063201014,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5074,Nour,KOUMI,CDH,effectif,373,373,0,0,62,F,0.08447568834212082,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5075,Alidor,MASAMBA,CDH,effectif,1397,1397,0,0,63,M,0.02777777777777779,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5076,Samar,SKAÏKI,CDH,effectif,385,385,0,0,64,F,0.013384321223709361,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5077,Narek,AGHASARYAN,CDH,effectif,753,753,0,0,65,M,0.0034602076124568004,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5078,Mohamed,GARTI MOULKI,CDH,effectif,360,360,0,0,66,M,0.0002759082802044066,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,worse
5079,Sophie-Charlotte,CAUUET,CDH,effectif,400,400,0,0,67,F,0.005747126436781547,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5080,Cécile,ROBA,CDH,effectif,723,723,0,0,68,F,0.0007896315305944146,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5081,Geneviève,OLDENHOVE de GUERTECHIN,CDH,effectif,705,705,0,0,69,F,0.0015811898755567766,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5082,Annick,SEGERS,CDH,effectif,549,549,0,0,70,F,0.001193802607334038,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5083,Antoine,de BORMAN,CDH,effectif,933,933,0,0,71,M,0.0006344877221892142,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,better
5084,Philippe,MALHERBE,CDH,effectif,1199,1199,0,0,72,M,0.00028282970140980357,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,CDH,72,58,last
5151,Alain,MARON,ECOLO,effectif,11183,11183,1,0,1,M,7.340450074455607e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,equal
5152,Barbara,TRACHTE,ECOLO,effectif,7992,7992,1,0,2,F,3.82467681480092e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,equal
5153,Kalvin,SOIRESSE NJALL,ECOLO,effectif,2684,4641,1,0,3,M,0.0005737234652896106,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5154,Rajae,MAOUANE,ECOLO,effectif,4297,4641,1,0,4,F,0.003597122302158362,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5155,Tristan,ROBERTI,ECOLO,effectif,2338,4641,1,0,5,M,2.1946669592765033e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5156,Magali,PLOVIE,ECOLO,effectif,3944,4641,1,0,6,F,1.3487813760426626e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5157,Matteo,SEGERS,ECOLO,effectif,2035,4641,1,0,7,M,2.1476279449372804e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5158,Isabelle,PAUTHIER,ECOLO,effectif,3606,4641,1,0,8,F,0.00014883823488875958,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5159,Ahmed,MOUHSSIN,ECOLO,effectif,2922,4641,1,0,9,M,4.3689108305211555e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,equal
5160,Barbara,de RADIGUÉS,ECOLO,effectif,3690,4641,1,0,10,F,3.82467681480092e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5161,John,PITSEYS,ECOLO,effectif,1765,4641,1,0,11,M,7.124029351002203e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5162,Marie,LECOCQ,ECOLO,effectif,3841,4641,1,0,12,F,0.0052196576076449785,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5163,Hicham,TALHI,ECOLO,effectif,2473,3778,1,0,13,M,0.0001609010458567539,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5164,Ingrid,PARMENTIER,ECOLO,effectif,2778,2778,0,0,14,F,3.573725966676822e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5165,Pierre-Yves,LUX,ECOLO,effectif,1488,1488,0,0,15,M,0.00010707784559360611,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5166,Margaux,DE RE,ECOLO,effectif,2510,2510,0,0,16,F,0.0001064752140912395,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5167,Thomas,NAESSENS,ECOLO,effectif,1703,1703,0,0,17,M,0.0007604425051147556,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5168,Marie,BORSU,ECOLO,effectif,2803,2803,0,0,18,F,0.0052196576076449785,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5169,Vincent,MOLENBERG,ECOLO,effectif,1065,1065,0,0,19,M,0.0006354775479515684,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5170,Laurence,WILLEMSE,ECOLO,effectif,2405,2405,0,0,20,F,0.0008624032690291994,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5171,Xavier,WYNS,ECOLO,effectif,1072,1072,0,0,21,M,9.475978394846152e-06,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5172,Marie,FONTAINE,ECOLO,effectif,2658,2658,0,0,22,F,0.0052196576076449785,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5173,Jérôme,THOMAS,ECOLO,effectif,1536,1536,0,0,23,M,0.0004700227258411793,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5174,Anne,RAKOVSKY,ECOLO,effectif,2740,2740,0,0,24,F,0.00046036567477436563,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5175,Emre,SUMLU,ECOLO,effectif,1098,1098,0,0,25,M,0.0002718129926612134,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5176,Hayat,MAZIBAS,ECOLO,effectif,2152,2152,0,0,26,F,0.0004642525533889996,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5177,Elyass,EL YAKOUBI,ECOLO,effectif,1959,1959,0,0,27,M,0.0037735849056603765,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5178,Salima,BARRIS,ECOLO,effectif,2496,2496,0,0,28,F,0.00015026296018039176,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5179,Raphaël,van BREUGEL,ECOLO,effectif,1026,1026,0,0,29,M,0.0008651629953564388,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5180,Marcela,DE LA PENA VALDIVIA,ECOLO,effectif,1742,1742,0,0,30,F,0.013513513513513598,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,equal
5181,Miguel,SCHELCK,ECOLO,effectif,849,849,0,0,31,M,0.0051598204114455815,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5182,Aurélie,SAPA,ECOLO,effectif,2029,2029,0,0,32,F,0.00038326519729836583,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5183,Jerôme,JOLIBOIS,ECOLO,effectif,970,970,0,0,33,M,0.0004700227258411793,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5184,Sofia,SEDDOUK,ECOLO,effectif,2177,2177,0,0,34,F,3.1406048805027176e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5185,Ahmed,BARRO,ECOLO,effectif,1480,1480,0,0,35,M,4.3689108305211555e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5186,Lesley,CHEN,ECOLO,effectif,1525,1525,0,0,36,F,0.0,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5187,Stéphane,LEDUNE,ECOLO,effectif,984,984,0,0,37,M,0.00371632084236595,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5188,Michèle,LOIJENS,ECOLO,effectif,1440,1440,0,0,38,F,0.0030644406303635963,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5189,David,LECLERCQ,ECOLO,effectif,978,978,0,0,39,M,0.00026883760943274826,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5190,Agnès,VERMEIREN,ECOLO,effectif,1645,1645,0,0,40,F,0.0011033548542151994,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5191,Benoît,CÉSAR,ECOLO,effectif,899,899,0,0,41,M,0.0007880155280531875,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5192,Cloé,DEVALCKENEER,ECOLO,effectif,1780,1780,0,0,42,F,5.385609650998546e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5193,Vincent,BIAUCE,ECOLO,effectif,892,892,0,0,43,M,0.0006354775479515684,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5194,Muriel,de VIRON,ECOLO,effectif,1663,1663,0,0,44,F,0.0036680163085648365,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5195,Simon,RASQUIN,ECOLO,effectif,960,960,0,0,45,M,0.0008727585972387875,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5196,Hanane,KRAÏ,ECOLO,effectif,1893,1893,0,0,46,F,0.00020512820512819108,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5197,Frédéric,LHOIR,ECOLO,effectif,955,955,0,0,47,M,0.000356689034041624,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5198,Marie-Hélène,LAHAYE,ECOLO,effectif,1781,1781,0,0,48,F,2.692007429938581e-05,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5199,Pierre,VAN GRAMBEZEN,ECOLO,effectif,783,783,0,0,49,M,0.0008991709339185583,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5200,Xavier,RODRIGUES,ECOLO,effectif,803,803,0,0,50,M,9.475978394846152e-06,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5201,Luis,BARBARAN ERAZO,ECOLO,effectif,821,821,0,0,51,M,0.0001011326860840267,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
5202,Julie,VAN LIERDE,ECOLO,effectif,1913,1913,0,0,52,F,0.0003028627743192347,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,better
5203,Paul,GROSJEAN,ECOLO,effectif,790,790,0,0,53,M,0.0004999005879512408,Parlement de la Région de Bruxelles-Capitale,Groupe linguistique français,ECOLO,72,211,worse
